户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
2室2厅1卫,88.0,南北,高,精装修,2010,无 ,商品房,普通住宅,,板楼,城关,1,135.0,15341.0
2室1厅1卫,80.0,南,低,精装修,2006,无 ,个人产权,普通住宅,平层,板楼,城关,1,103.0,12875.0
2室2厅1卫,97.18,南北,中,毛坯,2018,有 ,商品房,普通住宅,平层,板楼,城关,0,69.0,7100.0
1室1厅1卫,36.25,南北,高,简装修,,有 ,个人产权,普通住宅,平层,砖楼,城关,1,44.0,12138.0
3室2厅2卫,118.0,南北,中,毛坯,2021,有 ,商品房,普通住宅,平层,,安宁,0,140.0,11864.0
3室2厅2卫,120.0,南,低,,,无 ,,,,,七里河,0,108.0,9000.0
3室2厅1卫,94.0,南北,中,精装修,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,71.0,7553.0
2室1厅1卫,88.85,西南,高,简装修,2008,有 ,商品房,,,板楼,城关,1,124.5,14012.0
2室2厅,93.0,南北,中,,,有 ,,,,,永登,0,45.0,4839.0
3室2厅2卫,123.0,南北,高,精装修,2008,有 ,个人产权,普通住宅,平层,塔楼,城关,1,158.0,12846.0
2室1厅1卫,52.0,东,高,简装修,2003,无 ,个人产权,普通住宅,平层,,城关,1,48.0,9231.0
2室2厅1卫,120.0,南北,低,,,无 ,,,,,西固,1,75.0,6250.0
2室1厅1卫,59.16,南北,中,简装修,2000,有 ,商品房,,,板楼,城关,0,78.0,13185.0
2室1厅1卫,72.0,南北,高,,,有 ,,,,,安宁,0,62.0,8611.0
2室2厅1卫,90.0,南北,中,精装修,2000,有 ,商品房,普通住宅,平层,板楼,城关,1,139.0,15444.0
2室2厅1卫,90.0,南北,高,中装修,2005,有 ,个人产权,普通住宅,平层,钢混,西固,0,76.0,8444.0
2室1厅1卫,79.18,南北,中,,,有 ,,,,,城关,0,132.0,16671.0
3室2厅2卫,108.0,南北,中,,,有 ,,,,,榆中,0,49.0,4537.0
1室1厅1卫,31.0,南,高,简装修,1998,无 ,个人产权,普通住宅,平层,板楼,安宁,0,45.0,14516.0
2室2厅1卫,100.57,南北,中,精装修,2010,无 ,个人产权,普通住宅,平层,平房,城关,1,158.0,15710.0
3室2厅1卫,97.0,南北,中,毛坯,2020,有 ,商品房(免税),普通住宅,平层,板楼,城关,0,100.0,10309.0
3室2厅1卫,99.0,南北,低,豪华装修,2022,有 ,商品房,普通住宅,平层,,榆中,0,67.0,6768.0
3室1厅1卫,87.0,南,高,精装修,2017,有 ,经济适用房,普通住宅,平层,板楼,城关,0,97.0,11149.0
1室2厅1卫,65.4,东南,中,毛坯,2012,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,90.0,13761.0
2室2厅2卫,102.9,南,高,毛坯,2015,有 ,商品房,普通住宅,平层,,城关,1,150.0,14577.0
2室3厅2卫,170.0,南北,中,,,有 ,,,,,皋兰,0,180.0,10588.0
1室1厅1卫,42.0,东,中,,,有 ,,,,,七里河,0,36.0,8571.0
2室2厅1卫,112.0,南,高,精装修,2009,有 ,商品房,普通住宅,平层,板楼,城关,1,198.0,17679.0
2室2厅1卫,82.43,西北,中,简装修,2004,有 ,商品房,,,板楼,七里河,1,127.0,15407.0
1室1厅1卫,42.0,南,高,,,有 ,,,,,城关,0,51.0,12143.0
4室2厅2卫,156.23,南,低,毛坯,2016,无 ,商品房,普通住宅,平层,板楼,安宁,0,120.0,7681.0
3室2厅1卫,121.0,南北,高,精装修,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,178.0,14711.0
2室2厅1卫,103.09,南,中,精装修,2012,有 ,商品房,普通住宅,平层,板楼,安宁,0,144.0,13968.0
2室2厅1卫,115.0,南北,高,豪华装修,2006,有 ,经济适用房,经济适用房,平层,板楼,城关,0,135.0,11739.0
1室0厅1卫,42.0,南,低,,,无 ,,,,,安宁,0,38.0,9048.0
2室2厅1卫,89.0,南北,中,精装修,2014,有 ,商品房,普通住宅,平层,板楼,城关,1,140.0,15730.0
2室2厅1卫,97.0,南,中,精装修,2014,有 ,个人产权,普通住宅,平层,钢混,城关,1,150.0,15464.0
3室2厅1卫,110.0,南北,高,精装修,2008,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,200.0,18182.0
2室2厅1卫,93.0,南北,中,中装修,2005,有 ,个人产权,普通住宅,平层,板楼,城关,0,120.0,12903.0
2室2厅2卫,116.0,南北,低,毛坯,2012,有 ,商品房,普通住宅,,板楼,安宁,0,153.0,13190.0
2室2厅1卫,98.42,南北,高,,,有 ,,,,,七里河,1,106.0,10770.0
2室2厅1卫,99.89,南北,中,,,有 ,,,,,城关,1,89.0,8910.0
2室2厅1卫,100.7,南北,高,精装修,2012,有 ,个人产权,普通住宅,平层,板楼,安宁,0,135.0,13406.0
2室1厅1卫,93.93,南北,低,精装修,2007,有 ,个人产权,普通住宅,平层,板楼,城关,0,120.0,12775.0
3室2厅1卫,97.0,南北,低,,,无 ,,,,,城关,0,103.0,10619.0
2室2厅1卫,88.8,南,高,,,有 ,,,,,城关,0,90.0,10135.0
2室2厅1卫,100.0,东西,中,,2010,有 ,,,,,城关,1,146.0,14600.0
2室2厅1卫,80.0,南北,中,简装修,2005,有 ,个人产权,普通住宅,平层,钢混,西固,1,78.0,9750.0
2室2厅1卫,94.0,东北,中,精装修,2014,无 ,个人产权,普通住宅,平层,板楼,城关,1,130.0,13830.0
3室2厅1卫,115.0,西南,低,精装修,2008,有 ,商品房,普通住宅,,板楼,安宁,0,128.0,11130.0
2室1厅1卫,61.55,南,低,精装修,2002,有 ,商品房,普通住宅,,板楼,七里河,1,93.5,15191.0
2室1厅1卫,78.69,东西,中,简装修,2004,有 ,商品房,,,板楼,七里河,1,95.0,12073.0
3室2厅1卫,107.14,南北,高,,,有 ,,,,,安宁,0,116.0,10827.0
2室2厅1卫,82.0,南,中,精装修,2018,有 ,个人产权,,,板楼,七里河,0,92.0,11220.0
2室1厅1卫,68.0,东西,中,简装修,2000,有 ,商品房,,,板楼,城关,0,81.0,11912.0
3室2厅2卫,143.74,南北,高,毛坯,2015,有 ,个人产权,普通住宅,平层,钢混,城关,0,185.0,12870.0
1室1厅1卫,65.52,南,中,中装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,0,80.0,12210.0
2室2厅1卫,94.0,东南,中,毛坯,2015,有 ,个人产权,普通住宅,平层,板楼,城关,0,126.0,13404.0
3室2厅2卫,133.16,南北,低,毛坯,2016,有 ,个人产权,普通住宅,平层,,七里河,0,177.0,13292.0
2室1厅1卫,71.0,东,高,精装修,2002,有 ,商品房,普通住宅,,板楼,七里河,1,103.0,14507.0
2室1厅1卫,56.28,北,低,简装修,2004,无 ,商品房,普通住宅,平层,砖混,七里河,1,68.0,12082.0
1室1厅1卫,38.86,西南,中,精装修,1998,有 ,商品房,普通住宅,,板楼,七里河,1,41.0,10551.0
3室1厅1卫,93.4,西南,中,简装修,2008,有 ,个人产权,普通住宅,,板楼,七里河,1,146.0,15632.0
2室2厅2卫,111.43,东北,中,精装修,2012,有 ,商品房,,,板楼,城关,1,162.0,14538.0
2室2厅1卫,90.46,南北,低,精装修,2004,有 ,商品房,普通住宅,,板楼,城关,1,128.0,14150.0
2室2厅1卫,89.0,西南,中,简装修,2005,无 ,个人产权,普通住宅,平层,板楼,七里河,1,150.0,16854.0
2室2厅1卫,92.89,东南,中,精装修,2012,无 ,商品房,普通住宅,平层,板楼,安宁,1,189.0,20347.0
3室2厅2卫,121.0,南,低,精装修,2013,有 ,商品房,,,板楼,安宁,0,152.0,12562.0
2室2厅1卫,84.11,东南,中,简装修,2012,有 ,商品房,普通住宅,,板楼,安宁,1,118.0,14029.0
3室2厅2卫,118.0,南,高,,,有 ,,,,,安宁,0,140.0,11864.0
2室2厅1卫,94.0,东南,中,精装修,2000,有 ,商品房,普通住宅,,板楼,安宁,0,126.0,13404.0
2室2厅1卫,87.0,南北,中,精装修,,有 ,个人产权,普通住宅,平层,板楼,城关,0,136.0,15632.0
4室2厅3卫,180.0,南北,低,,,无 ,,,,,皋兰,0,185.0,10278.0
2室2厅1卫,84.28,南,低,简装修,2003,有 ,个人产权,普通住宅,,,城关,1,96.0,11391.0
3室2厅2卫,130.0,南北,中,毛坯,2018,无 ,个人产权,普通住宅,平层,板楼,城关,0,128.0,9846.0
2室1厅1卫,89.38,南北,中,精装修,2012,有 ,商品房,,,板楼,七里河,1,95.0,10629.0
2室2厅1卫,93.66,西南,低,精装修,2017,有 ,经济适用房,普通住宅,平层,,七里河,0,90.0,9609.0
2室1厅1卫,75.0,南,低,,,无 ,,,,,七里河,1,68.0,9067.0
2室1厅1卫,70.0,南,高,精装修,2000,无 ,商品房,,,板楼,城关,1,82.0,11714.0
2室1厅1卫,59.96,南北,中,,2006,无 ,商品房,普通住宅,平层,板楼,七里河,1,75.0,12508.0
2室2厅1卫,100.0,南,高,精装修,2009,无 ,商品房,普通住宅,平层,板楼,城关,1,172.0,17200.0
2室2厅1卫,103.28,南北,高,简装修,2006,有 ,个人产权,普通住宅,平层,板楼,安宁,1,137.0,13265.0
3室2厅2卫,143.0,南北,高,毛坯,2015,有 ,商品房,普通住宅,平层,板楼,城关,0,185.0,12937.0
2室1厅1卫,50.0,南,中,精装修,2000,无 ,个人产权,普通住宅,平层,钢混,城关,1,68.0,13600.0
3室2厅1卫,127.0,东西,高,精装修,2002,无 ,个人产权,普通住宅,平层,,七里河,1,146.0,11496.0
2室2厅1卫,98.29,南北,中,中装修,2012,无 ,商品房,普通住宅,,板楼,城关,1,178.0,18110.0
2室1厅1卫,75.0,南北,低,简装修,2000,有 ,商品房,普通住宅,平层,板楼,城关,0,83.0,11067.0
3室2厅1卫,115.0,南,低,中装修,2003,有 ,个人产权,普通住宅,平层,塔板结合,城关,0,168.0,14609.0
2室2厅1卫,91.0,南北,中,简装修,1998,无 ,商品房,普通住宅,平层,板楼,安宁,0,118.0,12967.0
3室2厅2卫,100.96,南北,低,简装修,2004,有 ,商品房,,,板楼,七里河,0,103.0,10202.0
2室2厅1卫,101.0,南北,中,简装修,2006,无 ,商品房,普通住宅,,板楼,安宁,1,129.5,12822.0
2室2厅1卫,69.0,南北,高,精装修,2004,有 ,商品房,普通住宅,平层,板楼,城关,0,83.0,12029.0
2室2厅1卫,96.0,南北,中,毛坯,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,56.0,5833.0
2室1厅1卫,112.0,南,中,,,有 ,,,,,城关,0,112.0,10000.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,七里河,1,96.0,10213.0
2室1厅1卫,44.43,东西,中,中装修,1995,无 ,商品房,普通住宅,平层,砖混,城关,1,66.0,14855.0
3室2厅1卫,110.6,南北,低,,,无 ,,,,,七里河,0,85.0,7685.0
2室0厅1卫,46.0,南北,中,,,有 ,,,,,城关,1,96.0,20870.0
3室2厅2卫,137.0,东西,高,简装修,2000,有 ,商品房,,,板楼,城关,1,139.0,10146.0
2室1厅1卫,65.0,南北,中,简装修,2009,无 ,经济适用房,普通住宅,平层,板楼,城关,0,126.0,19385.0
2室1厅1卫,58.88,南,高,简装修,2004,无 ,商品房,,,板楼,城关,1,75.0,12738.0
3室2厅1卫,120.0,南,中,精装修,2005,无 ,个人产权,普通住宅,平层,板楼,城关,1,166.0,13833.0
2室1厅1卫,62.3,东,高,简装修,2004,有 ,商品房,,,板楼,七里河,1,77.0,12360.0
2室1厅1卫,75.0,南北,高,简装修,2009,有 ,个人产权,普通住宅,平层,钢混,西固,0,68.0,9067.0
2室2厅1卫,85.66,南北,中,精装修,2003,有 ,商品房,普通住宅,平层,塔板结合,城关,1,95.0,11090.0
2室2厅1卫,81.22,南北,中,精装修,2004,无 ,个人产权,普通住宅,平层,板楼,安宁,0,100.0,12312.0
2室2厅1卫,89.17,东西,中,简装修,,无 ,商品房,普通住宅,平层,钢混,安宁,0,92.0,10317.0
2室2厅2卫,127.0,南北,低,,,无 ,,,,,七里河,1,136.0,10709.0
2室1厅1卫,60.0,南,中,,,有 ,,,,,城关,0,57.0,9500.0
2室1厅1卫,57.28,南,中,简装修,1995,无 ,个人产权,普通住宅,平层,板楼,城关,1,69.0,12046.0
2室1厅1卫,110.68,东南,低,精装修,2004,有 ,商品房,普通住宅,平层,板楼,城关,1,105.0,9487.0
2室0厅1卫,42.0,南,中,,,有 ,,,,,城关,0,59.0,14048.0
2室1厅1卫,79.86,东北,高,简装修,2005,有 ,商品房,,,板楼,七里河,1,116.5,14588.0
2室1厅1卫,89.02,南,低,简装修,2005,有 ,商品房,普通住宅,,板楼,七里河,1,124.8,14019.0
1室1厅1卫,54.34,南,中,简装修,2012,有 ,个人产权,普通住宅,错层,板楼,城关,0,80.0,14722.0
2室1厅1卫,76.0,南北,高,中装修,2003,无 ,经济适用房,普通住宅,平层,板楼,城关,0,80.2,10553.0
2室2厅1卫,93.0,南北,低,精装修,2005,有 ,商品房,普通住宅,平层,板楼,城关,0,93.0,10000.0
2室1厅1卫,85.66,东北,中,简装修,2012,有 ,商品房,,,板楼,七里河,1,106.8,12468.0
2室1厅1卫,79.94,南北,高,简装修,2000,有 ,商品房,,平层,板楼,七里河,0,83.0,10383.0
3室2厅1卫,107.0,南北,高,,,有 ,,,,,安宁,0,120.0,11215.0
2室2厅1卫,104.0,南北,中,,2001,有 ,商品房,普通住宅,平层,板楼,城关,1,138.0,13269.0
2室2厅1卫,93.93,南,低,精装修,2007,有 ,商品房,普通住宅,,,城关,0,124.9,13297.0
2室2厅1卫,104.0,南北,中,简装修,2008,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,138.0,13269.0
2室1厅1卫,64.1,东西,中,精装修,2000,无 ,经济适用房,,平层,,七里河,1,99.8,15569.0
2室2厅1卫,83.0,南,中,,,有 ,,,,,城关,0,96.0,11566.0
2室2厅1卫,102.0,东西,中,,,有 ,,,,,七里河,0,110.0,10784.0
3室2厅1卫,111.0,南,高,,,有 ,,,,,城关,0,122.0,10991.0
2室1厅1卫,95.7,南北,中,,,有 ,,,,,西固,0,73.0,7628.0
2室2厅1卫,99.39,南北,高,精装修,2012,无 ,商品房,普通住宅,,板楼,城关,1,180.0,18110.0
2室2厅1卫,98.4,西北,中,简装修,2006,有 ,个人产权,普通住宅,平层,板楼,城关,1,99.0,10061.0
2室2厅1卫,105.1,南北,低,精装修,2010,有 ,个人产权,普通住宅,平层,板楼,城关,1,160.0,15224.0
2室2厅1卫,93.69,南北,中,,2004,有 ,个人产权,普通住宅,,,城关,1,121.0,12915.0
1室2厅1卫,68.0,南,中,精装修,2010,有 ,商品房,普通住宅,平层,板楼,城关,1,99.0,14559.0
4室2厅1卫,138.0,南北,低,,,无 ,,,,,城关,0,79.0,5725.0
2室2厅1卫,105.0,南北,中,中装修,2009,有 ,个人产权,普通住宅,平层,钢混,城关,1,159.0,15143.0
1室0厅1卫,31.0,南,高,精装修,1998,有 ,商品房,普通住宅,平层,,安宁,0,45.0,14516.0
2室2厅1卫,88.86,东南,高,精装修,2012,有 ,个人产权,普通住宅,平层,板楼,七里河,1,127.5,14348.0
2室2厅1卫,84.45,东西,低,简装修,2002,有 ,商品房,,,板楼,七里河,1,98.0,11604.0
3室2厅2卫,124.0,南北,高,精装修,2008,有 ,商品房,普通住宅,平层,板楼,城关,1,155.0,12500.0
2室2厅1卫,82.0,南北,高,简装修,2000,无 ,商品房,普通住宅,,板楼,城关,1,118.0,14390.0
3室2厅1卫,94.0,南北,中,精装修,2015,有 ,商品房,普通住宅,平层,板楼,榆中,0,71.0,7553.0
2室2厅1卫,98.73,西南,高,精装修,2013,有 ,商品房,,,板楼,七里河,1,158.5,16054.0
2室2厅1卫,95.0,东西,中,中装修,2005,有 ,商品房,普通住宅,平层,钢混,西固,0,118.0,12421.0
1室1厅1卫,35.0,东,中,简装修,2002,无 ,房改房,普通住宅,平层,砖混,城关,0,59.0,16857.0
3室2厅2卫,139.06,南北,低,毛坯,2016,有 ,个人产权,普通住宅,平层,钢混,七里河,0,192.0,13807.0
2室2厅1卫,86.04,南,中,,,有 ,,,,,城关,0,94.0,10925.0
2室2厅1卫,82.0,南,高,简装修,2015,有 ,个人产权,普通住宅,平层,钢混,安宁,0,103.0,12561.0
2室2厅1卫,88.64,南北,高,精装修,2004,无 ,商品房,普通住宅,平层,钢混,城关,1,102.6,11575.0
2室2厅1卫,103.0,南北,高,精装修,2000,无 ,个人产权,普通住宅,平层,,城关,0,127.5,12379.0
2室2厅1卫,68.0,南北,高,精装修,2000,无 ,商品房,普通住宅,,板楼,七里河,1,68.0,10000.0
2室2厅1卫,104.2,南北,中,精装修,2011,有 ,商品房,,,板楼,七里河,1,122.0,11708.0
3室2厅1卫,107.0,南北,中,精装修,2019,无 ,个人产权,普通住宅,平层,板楼,安宁,0,130.0,12150.0
2室1厅1卫,94.0,南,中,,,有 ,,,,,城关,0,88.0,9362.0
2室2厅1卫,97.0,南,中,精装修,2014,无 ,商品房,普通住宅,平层,板楼,安宁,0,138.0,14227.0
3室2厅2卫,130.1,南北,低,简装修,2004,有 ,商品房,,,板楼,七里河,0,125.5,9646.0
1室2厅1卫,55.87,南北,低,,,无 ,,,,,七里河,0,35.0,6265.0
2室1厅1卫,70.6,东北,高,精装修,2008,无 ,商品房,普通住宅,平层,板楼,城关,1,188.0,26629.0
2室2厅1卫,71.4,南,高,,,有 ,,,,,城关,1,78.0,10924.0
2室2厅1卫,117.3,南北,中,简装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,0,125.0,10656.0
2室2厅1卫,97.01,南北,低,精装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,119.0,12267.0
2室2厅1卫,70.11,西南,低,精装修,2014,有 ,个人产权,普通住宅,平层,塔板结合,城关,1,80.0,11411.0
2室1厅1卫,90.27,东西,中,简装修,2000,无 ,房改房,,平层,,城关,1,158.0,17503.0
3室2厅2卫,137.0,南北,高,简装修,2007,有 ,商品房,普通住宅,平层,钢混,城关,1,180.0,13139.0
2室2厅1卫,109.97,东南,低,简装修,2008,有 ,个人产权,普通住宅,平层,塔楼,城关,1,113.0,10276.0
3室2厅2卫,118.0,南北,高,,,有 ,,,,,安宁,0,121.0,10254.0
3室2厅1卫,117.0,南北,中,精装修,2009,有 ,商品房,普通住宅,,板楼,安宁,0,185.0,15812.0
2室1厅,82.0,东南,低,,,无 ,,,,,城关,0,92.0,11220.0
2室1厅1卫,70.0,南北,低,精装修,2004,有 ,个人产权,普通住宅,平层,塔板结合,城关,1,80.0,11429.0
2室1厅1卫,95.0,西北,低,精装修,2013,有 ,商品房,普通住宅,,板楼,七里河,1,164.0,17263.0
2室1厅1卫,102.91,南北,中,精装修,2004,无 ,商品房,普通住宅,跃层,塔楼,城关,1,125.0,12147.0
2室1厅1卫,109.0,南北,低,简装修,2008,有 ,个人产权,普通住宅,平层,钢混,安宁,1,155.0,14220.0
2室1厅1卫,76.0,东西,高,中装修,2004,无 ,商品房,普通住宅,平层,,城关,1,76.0,10000.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,榆中,0,60.0,6383.0
2室2厅1卫,101.33,南北,低,精装修,2011,有 ,个人产权,普通住宅,平层,钢混,西固,0,98.0,9671.0
3室2厅1卫,103.0,东南,中,精装修,2008,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,146.0,14175.0
4室2厅2卫,140.0,南北,高,精装修,2004,无 ,商品房,普通住宅,,板楼,城关,1,168.0,12000.0
3室2厅2卫,140.0,南北,中,,,有 ,,,,,城关,0,156.0,11143.0
2室1厅1卫,81.5,东西,高,简装修,1998,有 ,商品房,,,板楼,七里河,1,113.5,13926.0
2室1厅1卫,68.0,南北,中,精装修,2008,有 ,商品房,,,板楼,城关,0,87.0,12794.0
2室1厅1卫,71.0,南北,低,毛坯,2005,有 ,个人产权,普通住宅,平层,板楼,城关,1,87.0,12254.0
2室2厅2卫,104.99,南北,中,简装修,2004,无 ,商品房,普通住宅,,板楼,安宁,0,122.8,11696.0
2室2厅1卫,84.75,东西,低,简装修,2000,有 ,商品房,普通住宅,,板楼,七里河,0,119.0,14041.0
1室1厅1卫,55.0,东,中,毛坯,2016,有 ,个人产权,普通住宅,平层,板楼,七里河,0,40.0,7273.0
2室1厅1卫,106.66,南,中,中装修,2009,有 ,商品房,普通住宅,平层,板楼,安宁,1,160.0,15001.0
2室1厅1卫,57.0,南,低,精装修,2008,无 ,普通商品房,普通住宅,平层,板楼,城关,1,101.0,17719.0
3室2厅1卫,126.0,南北,中,,,有 ,,,,,榆中,0,100.0,7937.0
2室2厅1卫,104.0,南北,中,,2010,有 ,商品房,普通住宅,平层,板楼,城关,1,139.8,13442.0
3室2厅1卫,95.0,南北,低,,,无 ,,,,,永登,0,53.0,5579.0
2室1厅1卫,61.55,南,低,精装修,2002,有 ,商品房,,,板楼,七里河,1,97.0,15760.0
3室2厅2卫,142.0,南北,中,精装修,2017,有 ,个人产权,商住楼,平层,钢混,城关,0,142.0,10000.0
2室2厅1卫,94.51,东南,中,精装修,2009,有 ,个人产权,普通住宅,平层,板楼,安宁,0,133.8,14157.0
1室1厅1卫,46.0,南北,高,,1988,有 ,,,,,城关,1,46.0,10000.0
2室1厅1卫,98.0,南北,高,,,有 ,,,,,皋兰,0,85.0,8673.0
3室1厅1卫,80.0,东西,高,精装修,2002,无 ,商品房,,,板楼,城关,0,105.0,13125.0
2室2厅1卫,87.0,南北,低,,,无 ,,,,,榆中,0,42.0,4828.0
1室1厅1卫,60.12,南,中,精装修,,无 ,商品房,普通住宅,平层,板楼,城关,0,108.0,17964.0
3室2厅1卫,170.0,南北,中,精装修,,无 ,个人产权,普通住宅,,,城关,0,180.0,10588.0
3室2厅2卫,127.0,南北,低,简装修,2004,有 ,商品房,普通住宅,平层,板楼,城关,0,135.0,10630.0
2室1厅2卫,89.0,南北,高,,,有 ,,,,,安宁,0,84.0,9438.0
3室2厅1卫,94.0,南北,低,,,无 ,,,,,榆中,0,50.0,5319.0
3室2厅1卫,131.0,南北,中,,,有 ,,,,,城关,0,130.0,9924.0
1室1厅1卫,50.0,南,高,精装修,1995,无 ,商品房,普通住宅,平层,砖混,城关,0,73.0,14600.0
3室2厅2卫,147.12,东西,中,中装修,,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,138.0,9380.0
2室2厅1卫,83.25,南北,低,简装修,,无 ,商品房,普通住宅,平层,,安宁,0,89.8,10787.0
2室2厅1卫,92.0,南,高,精装修,2011,有 ,商品房,普通住宅,平层,板楼,安宁,1,112.0,12174.0
2室2厅1卫,80.0,南,高,精装修,2001,无 ,个人产权,普通住宅,平层,塔板结合,安宁,0,86.7,10838.0
2室2厅1卫,45.9,南北,低,精装修,2020,无 ,商品房,普通住宅,平层,板楼,七里河,0,39.0,8497.0
2室2厅1卫,111.26,南,高,精装修,2008,有 ,商品房,,,板楼,七里河,0,149.0,13392.0
4室2厅2卫,121.0,东南,中,简装修,2002,无 ,商品房(免税),普通住宅,平层,板楼,七里河,0,154.0,12727.0
1室1厅1卫,51.03,西,高,精装修,2013,有 ,商品房,普通住宅,,板楼,七里河,1,80.8,15834.0
1室0厅1卫,25.43,南,高,简装修,2004,有 ,商品房,,,板楼,七里河,0,35.0,13763.0
2室2厅1卫,94.0,东南,低,简装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,1,176.0,18723.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,119.0,11121.0
2室0厅1卫,45.0,东,低,简装修,1998,无 ,商品房,普通住宅,平层,板楼,城关,0,85.0,18889.0
1室1厅1卫,46.35,东,中,简装修,2000,无 ,商品房,普通住宅,平层,钢混,城关,0,69.0,14887.0
2室1厅1卫,63.83,东,高,精装修,2008,无 ,商品房,普通住宅,,板楼,城关,1,85.0,13317.0
