户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
2室2厅1卫,73.03平米,南北,中层,简装修,2001年,有 ,商品房,普通住宅,,板楼,安宁,0,99, 13556元/平米 
2室2厅1卫,87平米,南,低层,精装修,2010年,有 ,商品房,普通住宅,,板楼,安宁,0,135, 15517元/平米 
2室2厅1卫,93平米,西南,中层,精装修,2006年,有 ,商品房,,,板楼,安宁,0,116, 12473元/平米 
4室2厅2卫,182.60平米,东,中楼层,暂无,,,,,,,红古,0,130,7119元/平米
2室2厅1卫,91.37平米,南,低层,中装修,2017年,无 ,个人产权,普通住宅,平层,板楼,七里河,0,76, 8318元/平米 
2室2厅1卫,103.75平米,南北,低层,简装修,2005年,无 ,个人产权,普通住宅,平层,板楼,城关,1,139, 13398元/平米 
3室2厅1卫,108.11平米,南北,中层,精装修,2006年,有 ,商品房,普通住宅,平层,板楼,城关,1,130, 12025元/平米 
3室2厅1卫,106.30平米,南北,低楼层,暂无,,,,,,,城关区,0,97,9125元/平米
2室1厅1卫,76.3平米,南北,高层,精装修,2002年,无 ,个人产权,普通住宅,平层,板楼,城关,1,90, 11796元/平米 
3室2厅2卫,122.5平米,南北,中层,精装修,2019年,有 ,商品房,,,板楼,安宁,0,159, 12980元/平米 
2室1厅1卫,85.9平米,南,中层,简装修,2002年,无 ,个人产权,普通住宅,平层,,城关,1,93, 10827元/平米 
2室2厅1卫,94.30平米,南北,低楼层,暂无,,,,,,,七里河,1,100,10604元/平米
2室2厅1卫,103.21平米,西,低层,精装修,2006年,有 ,个人产权,普通住宅,平层,钢混,城关,0,121.5, 11772元/平米 
3室2厅1卫,119.61平米,西南,低层,豪华装修,2011年,有 ,个人产权,普通住宅,平层,,七里河,1,236, 19731元/平米 
2室1厅1卫,80平米,西南,高层,精装修,2002年,有 ,商品房,普通住宅,平层,钢混,城关,1,67, 8375元/平米 
3室2厅2卫,157平米,南北,中层,简装修,2009年,无 ,个人产权,普通住宅,平层,板楼,城关,1,180, 11465元/平米 
3室2厅1卫,99.1平米,东南,低层,简装修,2011年,有 ,商品房,普通住宅,,板楼,七里河,1,166.5, 16801元/平米 
2室2厅1卫,87.85平米,南北,高层,简装修,2012年,有 ,商品房,普通住宅,,板楼,七里河,1,107.5, 12237元/平米 
2室1厅1卫,46平米,南北,高层,简装修,2004年,无 ,商品房,普通住宅,平层,板楼,七里河,1,43, 9348元/平米 
2室2厅2卫,135.5平米,东西,低层,精装修,2005年,有 ,商品房,普通住宅,错层,钢混,城关,0,190, 14022元/平米 
2室2厅1卫,102.08平米,南,低层,精装修,2000年,有 ,商品房,普通住宅,平层,板楼,城关,1,85, 8327元/平米 
1室1厅1卫,61.75平米,西,高层,毛坯,2015年,有 ,个人产权,普通住宅,平层,,七里河,0,45, 7287元/平米 
2室1厅1卫,70平米,南,中层,精装修,2000年,无 ,商品房(免税),普通住宅,平层,板楼,城关,0,78, 11143元/平米 
2室2厅1卫,93平米,西北,高层,精装修,2002年,有 ,商品房,普通住宅,,板楼,城关,1,114, 12258元/平米 
2室1厅1卫,77.6平米,东,低层,精装修,2015年,有 ,商品房,普通住宅,,板楼,城关,1,182, 23454元/平米 
3室2厅2卫,160平米,东,低层,精装修,2008年,有 ,商品房,普通住宅,,板楼,城关,0,186, 11625元/平米 
2室2厅1卫,97.19平米,南北,低层,精装修,2002年,有 ,个人产权,普通住宅,平层,板楼,城关,0,114.9, 11822元/平米 
4室2厅2卫,129平米,东西,高层,简装修,2003年,有 ,商品房,普通住宅,,板楼,七里河,1,197, 15271元/平米 
3室3厅2卫,118.00平米,南北,低楼层,暂无,,,,,,,安宁,0,130,11017元/平米
2室1厅1卫,102.91平米,南北,中层,精装修,2004年,无 ,商品房,普通住宅,跃层,塔楼,城关,1,125, 12147元/平米 
1室1厅1卫,61.37平米,西,低层,毛坯,2013年,无 ,经济适用房,普通住宅,平层,,七里河,0,45, 7333元/平米 
2室2厅1卫,98.00平米,南,中楼层,暂无,,,,,,,城关,0,85,8673元/平米
1室1厅1卫,38.53平米,南北,高层,简装修,2000年,无 ,商品房,,,板楼,七里河,1,37.5, 9733元/平米 
2室2厅1卫,93.41平米,南北,低层,精装修,2003年,无 ,商品房,普通住宅,平层,板楼,城关,0,170, 18199元/平米 
1室0厅1卫,30平米,南北,中层,简装修,1998年,无 ,个人产权,普通住宅,平层,砖混,城关,1,35, 11667元/平米 
2室2厅1卫,81.85平米,南,中层,精装修,2015年,有 ,商品房,普通住宅,开间,砖楼,安宁,0,105, 12828元/平米 
2室1厅1卫,73平米,南北,中层,简装修,2000年,无 ,个人产权,普通住宅,平层,,城关,1,66, 9041元/平米 
2室2厅1卫,73平米,西,中层,精装修,2013年,无 ,个人产权,普通住宅,平层,板楼,安宁,0,101, 13836元/平米 
3室2厅2卫,114.52平米,南北,低楼层,暂无,,,,,,,榆中,0,56,4890元/平米
2室2厅1卫,89.94平米,南北,高楼层,暂无,,,,,,,安宁,0,55,6115元/平米
3室2厅2卫,135.85平米,南北,低层,毛坯,2016年,有 ,个人产权,普通住宅,平层,钢混,七里河,0,179, 13176元/平米 
3室2厅2卫,144.59平米,南北,低层,豪华装修,2014年,有 ,商品房,普通住宅,平层,板楼,城关,1,230, 15907元/平米 
2室2厅,96.00平米,南,中楼层,暂无,,,,,,,城关,0,102,10625元/平米
2室2厅1卫,98平米,南,中层,毛坯,2020年,有 ,商品房,普通住宅,,板楼,城关,0,99, 10102元/平米 
3室2厅2卫,124平米,南北,高层,精装修,2017年,有 ,个人产权,普通住宅,平层,塔板结合,城关,0,165, 13306元/平米 
3室2厅2卫,118平米,南北,中层,精装修,2019年,无 ,商品房,普通住宅,平层,板楼,安宁,0,155, 13136元/平米 
2室1厅1卫,88.1平米,南北,低层,暂无,2005年,有 ,商品房,普通住宅,平层,板楼,城关,1,80, 9081元/平米 
2室2厅1卫,114平米,南北,低层,中装修,2003年,有 ,个人产权,普通住宅,平层,钢混,城关,0,104, 9123元/平米 
2室1厅1卫,90.59平米,南,低层,精装修,2013年,无 ,商品房,普通住宅,平层,板楼,安宁,0,118, 13026元/平米 
2室2厅1卫,73平米,南北,低层,中装修,2001年,无 ,商品房,普通住宅,平层,塔楼,安宁,0,106.5, 14589元/平米 
3室2厅1卫,117.8平米,东西,中层,简装修,1998年,有 ,商品房,,,板楼,城关,1,140, 11885元/平米 
2室1厅1卫,73平米,东西,中层,简装修,1998年,无 ,商品房,普通住宅,,板楼,安宁,0,79, 10822元/平米 
2室1厅1卫,96.00平米,南北,低楼层,暂无,,,,,,,七里河区,0,100,10417元/平米
2室2厅1卫,101.3平米,南北,低层,精装修,2012年,无 ,商品房,普通住宅,,板楼,城关,1,166, 16387元/平米 
2室2厅1卫,109平米,东南,低层,简装修,2008年,有 ,个人产权,普通住宅,平层,塔楼,城关,1,119, 10917元/平米 
3室2厅2卫,124.00平米,南北,中楼层,暂无,,,,,,,榆中,0,72,5806元/平米
2室1厅1卫,85.9平米,南,中层,简装修,2002年,无 ,个人产权,普通住宅,平层,板楼,城关,1,93, 10827元/平米 
3室2厅1卫,94.00平米,南北,高楼层,暂无,,,,,,,榆中,0,60,6383元/平米
2室2厅1卫,96平米,西南,中层,简装修,2015年,有 ,商品房,普通住宅,,,城关,0,138, 14375元/平米 
3室2厅2卫,108.5平米,南北,高层,精装修,1998年,无 ,商品房,普通住宅,平层,板楼,城关,1,155, 14286元/平米 
2室1厅1卫,66.94平米,南,低层,简装修,,无 ,商品房,普通住宅,平层,,安宁,1,79.5, 11876元/平米 
1室1厅1卫,53平米,南北,低层,毛坯,,无 ,个人产权,普通住宅,平层,,城关,0,60, 11321元/平米 
3室2厅2卫,135平米,南北,高层,豪华装修,2015年,有 ,个人产权,普通住宅,复式,板楼,城关,0,178, 13185元/平米 
2室2厅1卫,97.50平米,南北,中楼层,暂无,,,,,,,安宁,0,160,16410元/平米
3室2厅2卫,136平米,南北,中层,精装修,2006年,有 ,个人产权,普通住宅,平层,板楼,安宁,1,186, 13676元/平米 
2室2厅1卫,91平米,南,低层,精装修,2001年,无 ,个人产权,普通住宅,平层,塔板结合,安宁,0,103, 11319元/平米 
2室2厅1卫,95平米,南,低层,毛坯,2016年,无 ,个人产权,普通住宅,平层,板楼,城关,1,110.12, 11592元/平米 
2室2厅1卫,111平米,东西,低层,精装修,2000年,有 ,商品房,普通住宅,平层,板楼,城关,1,175, 15766元/平米 
2室2厅1卫,91平米,南,高层,精装修,2013年,有 ,商品房,,,板楼,安宁,0,135, 14835元/平米 
2室2厅1卫,88平米,南北,中层,精装修,2017年,有 ,个人产权,普通住宅,平层,钢混,城关,0,93, 10568元/平米 
2室1厅1卫,70平米,南,高层,精装修,2000年,无 ,商品房,普通住宅,平层,板楼,城关,1,64, 9143元/平米 
2室1厅1卫,51.00平米,东,高楼层,暂无,,,,,,,安宁,1,49,9608元/平米
3室2厅2卫,149平米,南北,中层,简装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,218, 14631元/平米 
2室1厅1卫,78.68平米,南北,中层,简装修,1998年,有 ,个人产权,普通住宅,平层,砖混,城关,1,83, 10549元/平米 
2室2厅1卫,104平米,南北,高层,简装修,2008年,有 ,商品房,普通住宅,,板楼,城关,0,198, 19038元/平米 
2室1厅1卫,46.52平米,东南,中层,中装修,2003年,无 ,商品房,普通住宅,平层,板楼,城关,1,45, 9673元/平米 
3室2厅2卫,155平米,东西,中层,简装修,2004年,无 ,商品房,普通住宅,平层,钢混,城关,0,188, 12129元/平米 
2室2厅1卫,99.3平米,东北,低层,精装修,2015年,有 ,商品房,普通住宅,平层,钢混,城关,0,131, 13192元/平米 
1室1厅1卫,46平米,西,低层,中装修,2002年,无 ,商品房,普通住宅,平层,,城关,1,52, 11304元/平米 
4室2厅1卫,165平米,南北,高层,简装修,2000年,无 ,商品房,普通住宅,平层,板楼,七里河,0,146.6, 8885元/平米 
2室2厅1卫,98.4平米,南北,高层,毛坯,2019年,无 ,商品房,普通住宅,平层,板楼,城关,1,110, 11179元/平米 
3室2厅1卫,102.82平米,南北,中层,精装修,2001年,无 ,商品房,普通住宅,平层,板楼,安宁,0,109.9, 10689元/平米 
3室2厅2卫,157平米,南北,高层,暂无,2012年,有 ,个人产权,普通住宅,平层,板楼,城关,1,238, 15159元/平米 
2室2厅1卫,104平米,南,中层,简装修,2012年,有 ,商品房(免税),普通住宅,平层,板楼,城关,0,118, 11346元/平米 
2室1厅1卫,60.43平米,东北,中层,简装修,2011年,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,108, 17872元/平米 
2室1厅1卫,69.41平米,南北,高层,精装修,2004年,有 ,商品房,普通住宅,,板楼,安宁,0,97, 13975元/平米 
2室2厅1卫,90.00平米,南,中楼层,暂无,,,,,,,城关区,0,86,9556元/平米
4室2厅2卫,198平米,南北,中层,毛坯,2008年,无 ,个人产权,普通住宅,平层,,安宁,1,339.5, 17146元/平米 
3室2厅1卫,110平米,南北,中层,精装修,2009年,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,130, 11818元/平米 
2室2厅1卫,85平米,南北,高层,精装修,2001年,有 ,商品房,普通住宅,平层,板楼,城关,1,168, 19765元/平米 
4室2厅3卫,117.46平米,南北,低层,简装修,2008年,无 ,商品房(免税),普通住宅,平层,板楼,七里河,1,220, 18730元/平米 
2室1厅1卫,75.2平米,南,中层,精装修,2011年,有 ,商品房,普通住宅,平层,板楼,城关,0,112, 14894元/平米 
2室2厅1卫,91.64平米,南北,低层,精装修,2012年,无 ,商品房,普通住宅,平层,钢混,城关,0,125, 13640元/平米 
2室2厅1卫,87.00平米,南北,高楼层,暂无,1900-01-01年,,,,,,榆中,0,52,5977元/平米
3室2厅1卫,94.68平米,南,高层,毛坯,2015年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,118, 12463元/平米 
3室2厅2卫,118.00平米,南北,低楼层,暂无,,,,,,,安宁,0,130,11017元/平米
1室1厅1卫,52平米,南,中层,毛坯,2020年,有 ,商品房,公寓,复式,板楼,安宁,0,66, 12692元/平米 
2室2厅1卫,103.28平米,南北,高层,简装修,2006年,有 ,商品房,普通住宅,,板楼,安宁,1,137, 13265元/平米 
2室2厅1卫,105.99平米,西南,高层,精装修,2010年,无 ,个人产权,普通住宅,平层,,城关,1,133.5, 12596元/平米 
3室2厅1卫,98.00平米,南北,低楼层,暂无,,,,,,,城关,0,91,9286元/平米
2室1厅1卫,66.44平米,南北,中楼层,暂无,,,,,,,七里河,1,64,9633元/平米
2室1厅1卫,59.38平米,东西,中层,简装修,2000年,无 ,商品房,普通住宅,,板楼,七里河,1,86, 14483元/平米 
2室2厅1卫,93平米,东南,中层,简装修,2016年,无 ,个人产权,普通住宅,平层,钢混,城关,1,130, 13978元/平米 
2室1厅1卫,94.1平米,东西,低层,简装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,160, 17003元/平米 
2室2厅1卫,115平米,南北,高层,豪华装修,2006年,有 ,经济适用房,经济适用房,平层,板楼,城关,0,135, 11739元/平米 
4室2厅5卫,253.69平米,南北,低层,精装修,2013年,有 ,商品房,普通住宅,平层,板楼,城关,1,460, 18132元/平米 
2室1厅1卫,69平米,南,高层,精装修,2008年,有 ,个人产权,普通住宅,平层,塔楼,城关,1,95, 13768元/平米 
2室2厅1卫,101.58平米,南北,高层,毛坯,2007年,有 ,商品房,普通住宅,平层,塔板结合,城关,0,125, 12306元/平米 
3室2厅2卫,145.97平米,南北,高层,精装修,2014年,无 ,商品房,普通住宅,平层,板楼,安宁,0,240, 16442元/平米 
3室2厅2卫,140平米,南北,中层,毛坯,2016年,有 ,个人产权,普通住宅,平层,板楼,城关,1,196, 14000元/平米 
3室2厅1卫,93.82平米,南,中层,精装修,2015年,无 ,个人产权,普通住宅,平层,钢混,安宁,0,119, 12684元/平米 
2室2厅1卫,102.48平米,南,中楼层,暂无,,,,,,,永登,0,67,6538元/平米
3室2厅1卫,128.00平米,南北,低楼层,暂无,,,,,,,城关,1,135,10547元/平米
2室1厅1卫,60平米,北,低层,简装修,2000年,无 ,房改房,普通住宅,平层,,城关,1,55, 9167元/平米 
3室2厅1卫,90平米,东,低层,精装修,2000年,无 ,商品房,普通住宅,平层,板楼,城关,1,168, 18667元/平米 
2室2厅1卫,110.22平米,西南,高层,简装修,2002年,有 ,个人产权,普通住宅,平层,钢混,城关,0,135, 12248元/平米 
3室2厅1卫,116.00平米,南,中楼层,暂无,,,,,,,七里河,0,108,9310元/平米
2室1厅1卫,63.14平米,东西,中层,简装修,2002年,无 ,个人产权,普通住宅,,,城关,1,67.5, 10691元/平米 
2室1厅1卫,70.00平米,南北,高楼层,暂无,,,,,,,七里河区,0,67,9571元/平米
2室2厅1卫,76.34平米,东西,高层,简装修,2003年,有 ,个人产权,普通住宅,平层,板楼,城关,1,86, 11265元/平米 
2室2厅1卫,105.99平米,西南,高层,精装修,2010年,有 ,个人产权,普通住宅,平层,板楼,城关,1,138, 13020元/平米 
2室1厅1卫,89.40平米,南北,高楼层,暂无,,,,,,,城关,0,81,9060元/平米
2室2厅1卫,84.72平米,南北,中层,毛坯,2018年,有 ,个人产权,普通住宅,平层,板楼,城关,1,140, 16525元/平米 
2室1厅1卫,65.00平米,南,中楼层,暂无,,,,,,,城关,1,74,11385元/平米
1室0厅1卫,44平米,南,高层,精装修,2017年,有 ,个人产权,普通住宅,平层,塔板结合,城关,0,46, 10455元/平米 
2室2厅1卫,90.7平米,东西,中层,精装修,2008年,有 ,商品房,普通住宅,平层,钢混,城关,1,82.8, 9129元/平米 
2室1厅1卫,56平米,南北,中层,中装修,,无 ,个人产权,普通住宅,平层,砖混,城关,1,88, 15714元/平米 
1室1厅1卫,40平米,南北,中层,简装修,2000年,有 ,商品房,普通住宅,,板楼,七里河,0,58, 14500元/平米 
3室2厅1卫,93.4平米,西南,中层,简装修,2008年,有 ,商品房,普通住宅,平层,钢混,七里河,1,144, 15418元/平米 
4室2厅2卫,184.56平米,南北,中层,简装修,2005年,无 ,商品房,普通住宅,平层,板楼,城关,0,310, 16797元/平米 
2室1厅1卫,70平米,东西,中层,精装修,2000年,无 ,个人产权,普通住宅,平层,钢混,城关,1,82, 11714元/平米 
3室2厅2卫,136平米,东,中层,中装修,,有 ,个人产权,普通住宅,平层,钢混,城关,1,165, 12132元/平米 
3室2厅1卫,127.87平米,南北,中层,精装修,2006年,有 ,商品房,普通住宅,平层,塔板结合,城关,0,137, 10714元/平米 
3室2厅2卫,131.00平米,南北,高楼层,暂无,,,,,,,安宁,0,165,12595元/平米
2室2厅1卫,96平米,南北,高层,精装修,2014年,无 ,商品房,普通住宅,平层,板楼,安宁,0,123.5, 12865元/平米 
3室2厅1卫,115平米,南北,中层,精装修,2003年,无 ,个人产权,普通住宅,平层,钢混,安宁,0,119, 10348元/平米 
2室2厅1卫,123.8平米,西南,低层,中装修,2003年,有 ,个人产权,普通住宅,平层,钢混,城关,1,121, 9774元/平米 
2室2厅2卫,104平米,南,低层,简装修,2010年,有 ,商品房,普通住宅,平层,塔板结合,安宁,0,143.8, 13827元/平米 
3室2厅1卫,99.67平米,南,高楼层,暂无,,,,,,,榆中,0,71,7124元/平米
1室1厅1卫,61.75平米,西,高层,毛坯,2015年,有 ,经济适用房,普通住宅,平层,,七里河,0,45, 7287元/平米 
3室2厅2卫,219.34平米,南北,中层,简装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,265, 12082元/平米 
3室2厅1卫,112平米,西南,中层,精装修,2003年,有 ,商品房,普通住宅,,板楼,城关,1,131, 11696元/平米 
2室2厅1卫,103.15平米,东西,中层,暂无,2009年,无 ,个人产权,普通住宅,平层,板楼,七里河,0,108, 10470元/平米 
2室2厅1卫,102平米,南,高层,精装修,2014年,有 ,商品房,,,板楼,安宁,0,141, 13824元/平米 
2室1厅1卫,80平米,南,低层,精装修,2006年,无 ,个人产权,普通住宅,平层,板楼,城关,1,103, 12875元/平米 
4室2厅2卫,186.8平米,南北,低层,简装修,2008年,无 ,商品房,,,板楼,七里河,1,286, 15310元/平米 
2室2厅1卫,117平米,南,高层,精装修,2008年,有 ,个人产权,普通住宅,平层,塔楼,城关,1,162, 13846元/平米 
4室2厅2卫,125.58平米,南北,高层,简装修,2006年,有 ,商品房,,,板楼,七里河,1,206, 16404元/平米 
2室2厅1卫,86平米,东,中层,简装修,2004年,有 ,商品房,普通住宅,,板楼,城关,1,98, 11395元/平米 
2室2厅1卫,110平米,东南,低层,中装修,2008年,有 ,个人产权,普通住宅,平层,塔楼,城关,1,133, 12091元/平米 
3室2厅2卫,139.00平米,南北,中楼层,暂无,,,,,,,城关,0,210,15108元/平米
4室2厅2卫,180平米,南北,高层,精装修,2017年,有 ,个人产权,普通住宅,平层,钢混,城关,0,184, 10222元/平米 
2室2厅1卫,102平米,南,高层,毛坯,2016年,有 ,个人产权,普通住宅,平层,钢混,七里河,0,149, 14608元/平米 
2室2厅1卫,77平米,南北,高层,简装修,2004年,无 ,个人产权,普通住宅,平层,板楼,安宁,0,85, 11039元/平米 
